0.561	1.04652	0.717535	0.534563	-0.714765
0.562	1.0458	0.717046	0.534199	-0.711104
0.563	1.0451	0.716559	0.533837	-0.707461
0.564	1.04439	0.716076	0.533476	-0.703836
0.565	1.04369	0.715594	0.533118	-0.70023
0.566	1.04299	0.715115	0.532761	-0.696641
0.567	1.04229	0.714639	0.532406	-0.69307
0.568	1.0416	0.714165	0.532053	-0.689517
0.569	1.04092	0.713693	0.531702	-0.685981
0.57	1.04023	0.713224	0.531352	-0.682463
0.571	1.03955	0.712758	0.531004	-0.678963
0.572	1.03887	0.712293	0.530658	-0.67548
0.573	1.0382	0.711831	0.530314	-0.672015
0.574	1.03753	0.711372	0.529972	-0.668567
0.575	1.03686	0.710915	0.529631	-0.665136
0.576	1.0362	0.71046	0.529292	-0.661723
0.577	1.03554	0.710007	0.528955	-0.658327
0.578	1.03488	0.709557	0.52862	-0.654947
0.579	1.03423	0.709109	0.528286	-0.651586
0.58	1.03358	0.708663	0.527954	-0.648241
0.581	1.03293	0.70822	0.527624	-0.644912
0.582	1.03229	0.707779	0.527295	-0.641601
0.583	1.03165	0.70734	0.526968	-0.638307
0.584	1.03101	0.706904	0.526643	-0.635029
0.585	1.03038	0.706469	0.52632	-0.631768
0.586	1.02975	0.706037	0.525998	-0.628524
0.587	1.02912	0.705608	0.525678	-0.625296
0.588	1.0285	0.70518	0.525359	-0.622085
0.589	1.02788	0.704755	0.525042	-0.61889
0.59	1.02726	0.704331	0.524727	-0.615712
0.591	1.02665	0.70391	0.524413	-0.612549
0.592	1.02604	0.703491	0.524101	-0.609403
0.593	1.02543	0.703075	0.523791	-0.606274
0.594	1.02482	0.70266	0.523482	-0.60316
0.595	1.02422	0.702247	0.523174	-0.600062
0.596	1.02362	0.701837	0.522869	-0.59698
0.597	1.02303	0.701429	0.522564	-0.593914
0.598	1.02244	0.701023	0.522262	-0.590864
0.599	1.02185	0.700619	0.521961	-0.58783
0.6	1.02126	0.700217	0.521661	-0.584811
0.601	1.02068	0.699817	0.521363	-0.581808
0.602	1.0201	0.699419	0.521067	-0.578821
0.603	1.01952	0.699023	0.520772	-0.575849
0.604	1.01894	0.698629	0.520479	-0.572892
0.605	1.01837	0.698237	0.520187	-0.569951
0.606	1.0178	0.697848	0.519896	-0.567025
0.607	1.01724	0.69746	0.519608	-0.564115
0.608	1.01668	0.697074	0.51932	-0.561219
0.609	1.01612	0.69669	0.519034	-0.558339
0.61	1.01556	0.696308	0.51875	-0.555473
0.611	1.01501	0.695928	0.518467	-0.552623
0.612	1.01445	0.695551	0.518185	-0.549787
0.613	1.01391	0.695175	0.517905	-0.546967
0.614	1.01336	0.694801	0.517626	-0.544161
0.615	1.01282	0.694428	0.517349	-0.541369
0.616	1.01228	0.694058	0.517073	-0.538593
0.617	1.01174	0.69369	0.516799	-0.535831
0.618	1.01121	0.693323	0.516526	-0.533083
0.619	1.01067	0.692959	0.516254	-0.53035
0.62	1.01015	0.692596	0.515984	-0.527631
0.621	1.00962	0.692235	0.515715	-0.524927
0.622	1.0091	0.691876	0.515448	-0.522237
0.623	1.00857	0.691519	0.515182	-0.519561
0.624	1.00806	0.691164	0.514917	-0.516899
0.625	1.00754	0.69081	0.514654	-0.514251
0.626	1.00703	0.690459	0.514392	-0.511617
0.627	1.00652	0.690109	0.514131	-0.508997
0.628	1.00601	0.689761	0.513872	-0.506391
0.629	1.0055	0.689414	0.513614	-0.503799
0.63	1.005	0.68907	0.513357	-0.50122
0.631	1.0045	0.688727	0.513102	-0.498655
0.632	1.00401	0.688386	0.512848	-0.496104
0.633	1.00351	0.688047	0.512595	-0.493566
0.634	1.00302	0.687709	0.512343	-0.491042
0.635	1.00253	0.687373	0.512093	-0.488531
0.636	1.00204	0.687039	0.511844	-0.486033
0.637	1.00156	0.686707	0.511597	-0.483548
0.638	1.00107	0.686376	0.51135	-0.481077
0.639	1.00059	0.686047	0.511105	-0.478619
0.64	1.00012	0.68572	0.510861	-0.476174
0.641	0.999642	0.685394	0.510619	-0.473742
0.642	0.999169	0.68507	0.510377	-0.471323
0.643	0.998699	0.684748	0.510137	-0.468917
0.644	0.998231	0.684427	0.509898	-0.466524
0.645	0.997766	0.684108	0.509661	-0.464143
0.646	0.997303	0.683791	0.509424	-0.461776
0.647	0.996842	0.683475	0.509189	-0.459421
0.648	0.996384	0.683161	0.508955	-0.457078
0.649	0.995928	0.682848	0.508722	-0.454748
0.65	0.995475	0.682537	0.50849	-0.45243
0.651	0.995023	0.682228	0.50826	-0.450125
0.652	0.994574	0.68192	0.50803	-0.447832
0.653	0.994128	0.681614	0.507802	-0.445552
0.654	0.993683	0.681309	0.507575	-0.443283
0.655	0.993241	0.681006	0.507349	-0.441027
0.656	0.992801	0.680704	0.507125	-0.438783
0.657	0.992363	0.680404	0.506901	-0.436551
0.658	0.991928	0.680106	0.506679	-0.43433
0.659	0.991495	0.679809	0.506457	-0.432122
0.66	0.991064	0.679513	0.506237	-0.429926
0.661	0.990635	0.679219	0.506018	-0.427741
0.662	0.990208	0.678926	0.5058	-0.425568
0.663	0.989784	0.678635	0.505583	-0.423407
0.664	0.989362	0.678346	0.505368	-0.421258
0.665	0.988941	0.678058	0.505153	-0.419119
0.666	0.988523	0.677771	0.504939	-0.416993
0.667	0.988107	0.677486	0.504727	-0.414878
0.668	0.987694	0.677202	0.504516	-0.412774
0.669	0.987282	0.67692	0.504305	-0.410682
0.67	0.986872	0.676639	0.504096	-0.4086
0.671	0.986465	0.67636	0.503888	-0.40653
0.672	0.986059	0.676082	0.503681	-0.404472
0.673	0.985656	0.675805	0.503475	-0.402424
0.674	0.985254	0.67553	0.50327	-0.400387
0.675	0.984855	0.675256	0.503066	-0.398362
0.676	0.984458	0.674983	0.502863	-0.396347
0.677	0.984062	0.674712	0.502661	-0.394343
0.678	0.983669	0.674443	0.50246	-0.39235
0.679	0.983277	0.674174	0.50226	-0.390367
0.68	0.982888	0.673907	0.502061	-0.388396
0.681	0.982501	0.673642	0.501863	-0.386434
0.682	0.982115	0.673377	0.501666	-0.384484
0.683	0.981732	0.673115	0.50147	-0.382544
0.684	0.98135	0.672853	0.501275	-0.380615
0.685	0.98097	0.672593	0.501081	-0.378695
0.686	0.980593	0.672334	0.500889	-0.376787
0.687	0.980217	0.672076	0.500697	-0.374888
0.688	0.979843	0.67182	0.500506	-0.373
0.689	0.979471	0.671564	0.500316	-0.371122
0.69	0.979101	0.671311	0.500126	-0.369254
0.691	0.978732	0.671058	0.499938	-0.367397
0.692	0.978366	0.670807	0.499751	-0.365549
0.693	0.978001	0.670557	0.499565	-0.363711
0.694	0.977639	0.670308	0.49938	-0.361884
0.695	0.977278	0.670061	0.499195	-0.360066
0.696	0.976918	0.669814	0.499012	-0.358258
0.697	0.976561	0.669569	0.498829	-0.356459
0.698	0.976205	0.669326	0.498648	-0.354671
0.699	0.975852	0.669083	0.498467	-0.352892
0.7	0.9755	0.668842	0.498287	-0.351123
0.701	0.975149	0.668601	0.498108	-0.349363
0.702	0.974801	0.668363	0.49793	-0.347613
0.703	0.974454	0.668125	0.497753	-0.345872
0.704	0.974109	0.667888	0.497577	-0.344141
0.705	0.973766	0.667653	0.497401	-0.342419
0.706	0.973424	0.667419	0.497227	-0.340706
0.707	0.973085	0.667186	0.497053	-0.339003
0.708	0.972746	0.666954	0.496881	-0.337309
0.709	0.97241	0.666723	0.496709	-0.335624
0.71	0.972075	0.666494	0.496538	-0.333948
0.711	0.971742	0.666265	0.496368	-0.332281
0.712	0.971411	0.666038	0.496198	-0.330624
0.713	0.971081	0.665812	0.49603	-0.328975
0.714	0.970753	0.665587	0.495862	-0.327335
0.715	0.970426	0.665363	0.495695	-0.325704
0.716	0.970101	0.66514	0.495529	-0.324082
0.717	0.969778	0.664919	0.495364	-0.322468
0.718	0.969456	0.664698	0.4952	-0.320864
0.719	0.969136	0.664479	0.495037	-0.319268
0.72	0.968818	0.66426	0.494874	-0.31768
0.721	0.968501	0.664043	0.494712	-0.316102
0.722	0.968186	0.663827	0.494551	-0.314531
0.723	0.967872	0.663612	0.494391	-0.31297
0.724	0.96756	0.663398	0.494231	-0.311416
0.725	0.967249	0.663185	0.494073	-0.309871
0.726	0.96694	0.662973	0.493915	-0.308335
0.727	0.966632	0.662762	0.493758	-0.306807
0.728	0.966326	0.662552	0.493601	-0.305287
0.729	0.966022	0.662343	0.493446	-0.303775
0.73	0.965719	0.662135	0.493291	-0.302271
0.731	0.965417	0.661929	0.493137	-0.300776
0.732	0.965117	0.661723	0.492984	-0.299289
0.733	0.964819	0.661518	0.492831	-0.297809
0.734	0.964522	0.661315	0.492679	-0.296338
0.735	0.964226	0.661112	0.492528	-0.294875
0.736	0.963932	0.66091	0.492378	-0.293419
0.737	0.963639	0.660709	0.492229	-0.291972
0.738	0.963348	0.66051	0.49208	-0.290532
0.739	0.963058	0.660311	0.491932	-0.2891
0.74	0.96277	0.660113	0.491784	-0.287676
0.741	0.962483	0.659917	0.491638	-0.286259
0.742	0.962197	0.659721	0.491492	-0.28485
0.743	0.961913	0.659526	0.491347	-0.283449
0.744	0.96163	0.659332	0.491202	-0.282055
0.745	0.961349	0.659139	0.491059	-0.280669
0.746	0.961069	0.658947	0.490916	-0.27929
0.747	0.96079	0.658756	0.490773	-0.277919
0.748	0.960513	0.658566	0.490632	-0.276555
0.749	0.960237	0.658377	0.490491	-0.275199
0.75	0.959963	0.658189	0.490351	-0.27385
0.751	0.959689	0.658001	0.490211	-0.272508
0.752	0.959418	0.657815	0.490072	-0.271173
0.753	0.959147	0.65763	0.489934	-0.269845
0.754	0.958878	0.657445	0.489797	-0.268525
0.755	0.95861	0.657261	0.48966	-0.267212
0.756	0.958343	0.657079	0.489524	-0.265906
0.757	0.958078	0.656897	0.489388	-0.264607
0.758	0.957814	0.656716	0.489253	-0.263315
0.759	0.957552	0.656536	0.489119	-0.262029
0.76	0.95729	0.656356	0.488986	-0.260751
0.761	0.95703	0.656178	0.488853	-0.25948
0.762	0.956771	0.656001	0.48872	-0.258215
0.763	0.956514	0.655824	0.488589	-0.256958
0.764	0.956257	0.655648	0.488458	-0.255707
0.765	0.956002	0.655473	0.488328	-0.254463
0.766	0.955748	0.655299	0.488198	-0.253225
0.767	0.955496	0.655126	0.488069	-0.251994
0.768	0.955244	0.654954	0.487941	-0.25077
0.769	0.954994	0.654782	0.487813	-0.249553
0.77	0.954745	0.654612	0.487686	-0.248341
0.771	0.954498	0.654442	0.487559	-0.247137
0.772	0.954251	0.654273	0.487433	-0.245939
0.773	0.954006	0.654104	0.487308	-0.244747
0.774	0.953762	0.653937	0.487183	-0.243562
0.775	0.953519	0.65377	0.487059	-0.242383
0.776	0.953277	0.653605	0.486936	-0.24121
0.777	0.953036	0.65344	0.486813	-0.240044
0.778	0.952797	0.653276	0.48669	-0.238884
0.779	0.952558	0.653112	0.486569	-0.23773
0.78	0.952321	0.65295	0.486447	-0.236583
0.781	0.952085	0.652788	0.486327	-0.235441
0.782	0.95185	0.652627	0.486207	-0.234306
0.783	0.951617	0.652466	0.486087	-0.233176
0.784	0.951384	0.652307	0.485969	-0.232053
0.785	0.951153	0.652148	0.48585	-0.230936
0.786	0.950922	0.65199	0.485733	-0.229825
0.787	0.950693	0.651833	0.485616	-0.22872
0.788	0.950465	0.651677	0.485499	-0.22762
0.789	0.950238	0.651521	0.485383	-0.226527
0.79	0.950012	0.651366	0.485268	-0.225439
0.791	0.949787	0.651212	0.485153	-0.224357
0.792	0.949563	0.651058	0.485038	-0.223281
0.793	0.94934	0.650906	0.484925	-0.222211
0.794	0.949119	0.650754	0.484811	-0.221146
0.795	0.948898	0.650602	0.484699	-0.220088
0.796	0.948678	0.650452	0.484587	-0.219034
0.797	0.94846	0.650302	0.484475	-0.217987
0.798	0.948242	0.650153	0.484364	-0.216945
0.799	0.948026	0.650005	0.484253	-0.215908
0.8	0.947811	0.649857	0.484143	-0.214877
0.801	0.947596	0.64971	0.484034	-0.213852
0.802	0.947383	0.649564	0.483925	-0.212832
0.803	0.947171	0.649418	0.483816	-0.211817
0.804	0.946959	0.649273	0.483708	-0.210808
0.805	0.946749	0.649129	0.483601	-0.209805
0.806	0.94654	0.648985	0.483494	-0.208806
0.807	0.946331	0.648843	0.483388	-0.207813
0.808	0.946124	0.6487	0.483282	-0.206825
0.809	0.945918	0.648559	0.483176	-0.205843
0.81	0.945712	0.648418	0.483072	-0.204865
0.811	0.945508	0.648278	0.482967	-0.203893
0.812	0.945304	0.648139	0.482863	-0.202926
0.813	0.945102	0.648	0.48276	-0.201964
0.814	0.944901	0.647862	0.482657	-0.201008
0.815	0.9447	0.647724	0.482554	-0.200056
0.816	0.9445	0.647587	0.482453	-0.199109
0.817	0.944302	0.647451	0.482351	-0.198168
0.818	0.944104	0.647316	0.48225	-0.197231
0.819	0.943907	0.647181	0.48215	-0.1963
0.82	0.943712	0.647046	0.48205	-0.195373
0.821	0.943517	0.646913	0.48195	-0.194451
0.822	0.943323	0.64678	0.481851	-0.193534
0.823	0.94313	0.646647	0.481752	-0.192622
0.824	0.942937	0.646516	0.481654	-0.191715
0.825	0.942746	0.646384	0.481556	-0.190813
0.826	0.942556	0.646254	0.481459	-0.189915
0.827	0.942366	0.646124	0.481362	-0.189022
0.828	0.942178	0.645995	0.481266	-0.188134
0.829	0.94199	0.645866	0.48117	-0.18725
0.83	0.941803	0.645738	0.481075	-0.186372
0.831	0.941617	0.64561	0.48098	-0.185497
0.832	0.941432	0.645484	0.480885	-0.184628
0.833	0.941248	0.645357	0.480791	-0.183763
0.834	0.941065	0.645232	0.480698	-0.182902
0.835	0.940882	0.645106	0.480604	-0.182046
0.836	0.940701	0.644982	0.480512	-0.181195
0.837	0.94052	0.644858	0.480419	-0.180348
0.838	0.94034	0.644735	0.480327	-0.179506
0.839	0.940161	0.644612	0.480236	-0.178668
0.84	0.939983	0.64449	0.480145	-0.177834
0.841	0.939805	0.644368	0.480054	-0.177005
0.842	0.939629	0.644247	0.479964	-0.17618
0.843	0.939453	0.644126	0.479874	-0.175359
0.844	0.939278	0.644006	0.479785	-0.174543
0.845	0.939104	0.643887	0.479696	-0.173731
0.846	0.93893	0.643768	0.479607	-0.172923
0.847	0.938758	0.64365	0.479519	-0.17212
0.848	0.938586	0.643532	0.479431	-0.171321
0.849	0.938415	0.643415	0.479344	-0.170526
0.85	0.938245	0.643298	0.479257	-0.169735
0.851	0.938076	0.643182	0.479171	-0.168948
0.852	0.937907	0.643067	0.479085	-0.168165
0.853	0.937739	0.642952	0.478999	-0.167387
0.854	0.937572	0.642837	0.478914	-0.166612
0.855	0.937406	0.642723	0.478829	-0.165842
0.856	0.937241	0.64261	0.478744	-0.165076
0.857	0.937076	0.642497	0.47866	-0.164313
0.858	0.936912	0.642384	0.478576	-0.163555
0.859	0.936749	0.642273	0.478493	-0.1628
0.86	0.936586	0.642161	0.47841	-0.16205
0.861	0.936425	0.64205	0.478327	-0.161303
0.862	0.936264	0.64194	0.478245	-0.160561
0.863	0.936104	0.64183	0.478163	-0.159822
0.864	0.935944	0.641721	0.478082	-0.159087
0.865	0.935786	0.641612	0.478001	-0.158356
0.866	0.935628	0.641504	0.47792	-0.157628
0.867	0.93547	0.641396	0.47784	-0.156905
0.868	0.935314	0.641289	0.47776	-0.156185
0.869	0.935158	0.641182	0.47768	-0.155469
0.87	0.935003	0.641075	0.477601	-0.154757
0.871	0.934848	0.640969	0.477522	-0.154048
0.872	0.934695	0.640864	0.477444	-0.153343
0.873	0.934542	0.640759	0.477366	-0.152642
0.874	0.934389	0.640655	0.477288	-0.151944
0.875	0.934238	0.640551	0.47721	-0.15125
0.876	0.934087	0.640447	0.477133	-0.15056
0.877	0.933937	0.640344	0.477057	-0.149873
0.878	0.933787	0.640242	0.47698	-0.149189
0.879	0.933638	0.64014	0.476904	-0.14851
0.88	0.93349	0.640038	0.476828	-0.147833
0.881	0.933343	0.639937	0.476753	-0.147161
0.882	0.933196	0.639836	0.476678	-0.146491
0.883	0.93305	0.639736	0.476603	-0.145825
0.884	0.932904	0.639636	0.476529	-0.145163
0.885	0.932759	0.639537	0.476455	-0.144504
0.886	0.932615	0.639438	0.476382	-0.143849
0.887	0.932472	0.63934	0.476308	-0.143196
0.888	0.932329	0.639242	0.476235	-0.142547
0.889	0.932187	0.639144	0.476163	-0.141902
0.89	0.932045	0.639047	0.47609	-0.14126
0.891	0.931904	0.638951	0.476018	-0.140621
0.892	0.931764	0.638854	0.475947	-0.139985
0.893	0.931624	0.638759	0.475875	-0.139353
0.894	0.931485	0.638663	0.475804	-0.138724
0.895	0.931347	0.638568	0.475734	-0.138098
0.896	0.931209	0.638474	0.475663	-0.137476
0.897	0.931072	0.63838	0.475593	-0.136856
0.898	0.930935	0.638286	0.475523	-0.13624
0.899	0.930799	0.638193	0.475454	-0.135627
0.9	0.930664	0.6381	0.475385	-0.135017
0.901	0.930529	0.638008	0.475316	-0.13441
0.902	0.930395	0.637916	0.475247	-0.133806
0.903	0.930262	0.637825	0.475179	-0.133206
0.904	0.930129	0.637733	0.475111	-0.132608
0.905	0.929996	0.637643	0.475044	-0.132014
0.906	0.929865	0.637552	0.474977	-0.131422
0.907	0.929733	0.637462	0.47491	-0.130834
0.908	0.929603	0.637373	0.474843	-0.130248
0.909	0.929473	0.637284	0.474776	-0.129666
0.91	0.929344	0.637195	0.47471	-0.129086
0.911	0.929215	0.637107	0.474645	-0.12851
0.912	0.929087	0.637019	0.474579	-0.127936
0.913	0.928959	0.636931	0.474514	-0.127366
0.914	0.928832	0.636844	0.474449	-0.126798
0.915	0.928705	0.636758	0.474384	-0.126233
0.916	0.928579	0.636671	0.47432	-0.125671
0.917	0.928454	0.636585	0.474256	-0.125112
0.918	0.928329	0.6365	0.474192	-0.124556
0.919	0.928205	0.636414	0.474129	-0.124002
0.92	0.928081	0.63633	0.474066	-0.123451
0.921	0.927958	0.636245	0.474003	-0.122904
0.922	0.927835	0.636161	0.47394	-0.122359
0.923	0.927713	0.636077	0.473878	-0.121816
0.924	0.927592	0.635994	0.473816	-0.121277
0.925	0.927471	0.635911	0.473754	-0.12074
0.926	0.92735	0.635828	0.473692	-0.120206
0.927	0.92723	0.635746	0.473631	-0.119674
0.928	0.927111	0.635664	0.47357	-0.119145
0.929	0.926992	0.635583	0.473509	-0.118619
0.93	0.926874	0.635502	0.473449	-0.118096
0.931	0.926756	0.635421	0.473389	-0.117575
0.932	0.926638	0.63534	0.473329	-0.117057
0.933	0.926522	0.63526	0.473269	-0.116542
0.934	0.926405	0.635181	0.47321	-0.116029
0.935	0.92629	0.635101	0.47315	-0.115518
0.936	0.926174	0.635022	0.473092	-0.115011
0.937	0.92606	0.634944	0.473033	-0.114505
0.938	0.925945	0.634865	0.472975	-0.114003
0.939	0.925832	0.634787	0.472916	-0.113502
0.94	0.925718	0.63471	0.472859	-0.113005
0.941	0.925606	0.634632	0.472801	-0.11251
0.942	0.925493	0.634555	0.472744	-0.112017
0.943	0.925382	0.634479	0.472687	-0.111527
0.944	0.92527	0.634402	0.47263	-0.111039
0.945	0.925159	0.634326	0.472573	-0.110554
0.946	0.925049	0.634251	0.472517	-0.110071
0.947	0.924939	0.634175	0.472461	-0.109591
0.948	0.92483	0.6341	0.472405	-0.109113
0.949	0.924721	0.634026	0.472349	-0.108637
0.95	0.924613	0.633951	0.472294	-0.108164
0.951	0.924505	0.633877	0.472239	-0.107693
0.952	0.924397	0.633804	0.472184	-0.107224
0.953	0.92429	0.63373	0.472129	-0.106758
0.954	0.924184	0.633657	0.472075	-0.106294
0.955	0.924078	0.633585	0.472021	-0.105833
0.956	0.923972	0.633512	0.471967	-0.105373
0.957	0.923867	0.63344	0.471913	-0.104916
0.958	0.923762	0.633368	0.471859	-0.104462
0.959	0.923658	0.633297	0.471806	-0.104009
0.96	0.923554	0.633226	0.471753	-0.103559
0.961	0.923451	0.633155	0.4717	-0.103111
0.962	0.923348	0.633084	0.471648	-0.102665
0.963	0.923246	0.633014	0.471596	-0.102222
0.964	0.923144	0.632944	0.471543	-0.101781
0.965	0.923042	0.632875	0.471492	-0.101341
0.966	0.922941	0.632805	0.47144	-0.100905
0.967	0.92284	0.632736	0.471388	-0.10047
0.968	0.92274	0.632667	0.471337	-0.100037
0.969	0.92264	0.632599	0.471286	-0.0996066
0.97	0.922541	0.632531	0.471236	-0.0991783
0.971	0.922442	0.632463	0.471185	-0.0987521
0.972	0.922343	0.632395	0.471135	-0.0983279
0.973	0.922245	0.632328	0.471085	-0.0979059
0.974	0.922147	0.632261	0.471035	-0.097486
0.975	0.92205	0.632195	0.470985	-0.0970681
0.976	0.921953	0.632128	0.470935	-0.0966523
0.977	0.921857	0.632062	0.470886	-0.0962385
0.978	0.921761	0.631996	0.470837	-0.0958268
0.979	0.921665	0.631931	0.470788	-0.0954171
0.98	0.92157	0.631865	0.47074	-0.0950094
0.981	0.921475	0.6318	0.470691	-0.0946037
0.982	0.921381	0.631736	0.470643	-0.0942
0.983	0.921287	0.631671	0.470595	-0.0937983
0.984	0.921193	0.631607	0.470547	-0.0933986
0.985	0.9211	0.631543	0.4705	-0.0930008
0.986	0.921007	0.631479	0.470452	-0.092605
0.987	0.920915	0.631416	0.470405	-0.0922111
0.988	0.920823	0.631353	0.470358	-0.0918192
0.989	0.920731	0.63129	0.470311	-0.0914292
0.99	0.92064	0.631228	0.470265	-0.091041
0.991	0.920549	0.631165	0.470218	-0.0906548
0.992	0.920459	0.631103	0.470172	-0.0902705
0.993	0.920369	0.631042	0.470126	-0.089888
0.994	0.920279	0.63098	0.47008	-0.0895074
0.995	0.92019	0.630919	0.470034	-0.0891287
0.996	0.920101	0.630858	0.469989	-0.0887518
0.997	0.920012	0.630797	0.469944	-0.0883768
0.998	0.919924	0.630737	0.469899	-0.0880036
0.999	0.919836	0.630676	0.469854	-0.0876322
